Clasificación_D,Nombre de Institución,Measure Names,Measure Values
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE VALPARAÍSO,Mts2 de Inmuebles/ Matrícula Total,5.028735632
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE TARAPACÁ,Mts2 de Inmuebles/ Matrícula Total,1.245762712
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE MAGALLANES,Mts2 de Inmuebles/ Matrícula Total,77
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS RÍOS,Mts2 de Inmuebles/ Matrícula Total,3.090909091
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS LAGOS,Mts2 de Inmuebles/ Matrícula Total,0.686567164
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LA ARAUCANÍA,Mts2 de Inmuebles/ Matrícula Total,6.555160142
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE COQUIMBO,Mts2 de Inmuebles/ Matrícula Total,2.077894737
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE ANTOFAGASTA,Mts2 de Inmuebles/ Matrícula Total,
(g) C.F.T.  Estatales,C.F.T. ESTATAL  METROPOLITANO,Mts2 de Salas / Matrícula Total,1.219512195
(g) C.F.T.  Estatales,C.F.T. ESTATAL DEL MAULE,Mts2 de Salas / Matrícula Total,0.703422053
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE VALPARAÍSO,Mts2 de Salas / Matrícula Total,0.613026820
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE TARAPACÁ,Mts2 de Salas / Matrícula Total,0.290556901
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE MAGALLANES,Mts2 de Salas / Matrícula Total,9.357142857
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS RÍOS,Mts2 de Salas / Matrícula Total,0.337121212
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS LAGOS,Mts2 de Salas / Matrícula Total,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LA ARAUCANÍA,Mts2 de Salas / Matrícula Total,2.042704626
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE COQUIMBO,Mts2 de Salas / Matrícula Total,0.294736842
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE ANTOFAGASTA,Mts2 de Salas / Matrícula Total,
(g) C.F.T.  Estatales,C.F.T. ESTATAL  METROPOLITANO,Matrícula Total / N° PC en Laboratorios,1.025
(g) C.F.T.  Estatales,C.F.T. ESTATAL DEL MAULE,Matrícula Total / N° PC en Laboratorios,4.781818182
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE VALPARAÍSO,Matrícula Total / N° PC en Laboratorios,9.490909091
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE TARAPACÁ,Matrícula Total / N° PC en Laboratorios,8.694736842
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE MAGALLANES,Matrícula Total / N° PC en Laboratorios,1.166666667
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS RÍOS,Matrícula Total / N° PC en Laboratorios,6.6
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS LAGOS,Matrícula Total / N° PC en Laboratorios,3.268292683
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LA ARAUCANÍA,Matrícula Total / N° PC en Laboratorios,2.927083333
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE COQUIMBO,Matrícula Total / N° PC en Laboratorios,15.833333333
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE ANTOFAGASTA,Matrícula Total / N° PC en Laboratorios,
(g) C.F.T.  Estatales,C.F.T. ESTATAL  METROPOLITANO,Matrícula Total/N° de Laboratorios,20.5
(g) C.F.T.  Estatales,C.F.T. ESTATAL DEL MAULE,Matrícula Total/N° de Laboratorios,105.2
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE VALPARAÍSO,Matrícula Total/N° de Laboratorios,74.571428571
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE TARAPACÁ,Matrícula Total/N° de Laboratorios,275.333333333
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE MAGALLANES,Matrícula Total/N° de Laboratorios,28
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS RÍOS,Matrícula Total/N° de Laboratorios,132
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS LAGOS,Matrícula Total/N° de Laboratorios,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LA ARAUCANÍA,Matrícula Total/N° de Laboratorios,140.5
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE COQUIMBO,Matrícula Total/N° de Laboratorios,118.75
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE ANTOFAGASTA,Matrícula Total/N° de Laboratorios,
(g) C.F.T.  Estatales,C.F.T. ESTATAL  METROPOLITANO,Matrícula Total / N° PC con Internet ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DEL MAULE,Matrícula Total / N° PC con Internet ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE VALPARAÍSO,Matrícula Total / N° PC con Internet ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE TARAPACÁ,Matrícula Total / N° PC con Internet ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE MAGALLANES,Matrícula Total / N° PC con Internet ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS RÍOS,Matrícula Total / N° PC con Internet ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS LAGOS,Matrícula Total / N° PC con Internet ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LA ARAUCANÍA,Matrícula Total / N° PC con Internet ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE COQUIMBO,Matrícula Total / N° PC con Internet ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE ANTOFAGASTA,Matrícula Total / N° PC con Internet ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL  METROPOLITANO,N° de Títulos / Matrícula total,0.121951220
(g) C.F.T.  Estatales,C.F.T. ESTATAL DEL MAULE,N° de Títulos / Matrícula total,0.610266160
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE VALPARAÍSO,N° de Títulos / Matrícula total,0
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE TARAPACÁ,N° de Títulos / Matrícula total,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE MAGALLANES,N° de Títulos / Matrícula total,0
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS RÍOS,N° de Títulos / Matrícula total,0
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS LAGOS,N° de Títulos / Matrícula total,0
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LA ARAUCANÍA,N° de Títulos / Matrícula total,0
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE COQUIMBO,N° de Títulos / Matrícula total,0.107368421
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE ANTOFAGASTA,N° de Títulos / Matrícula total,
(g) C.F.T.  Estatales,C.F.T. ESTATAL  METROPOLITANO,N° Volumenes / Matrícula Total,0.609756098
(g) C.F.T.  Estatales,C.F.T. ESTATAL DEL MAULE,N° Volumenes / Matrícula Total,1.372623574
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE VALPARAÍSO,N° Volumenes / Matrícula Total,0
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE TARAPACÁ,N° Volumenes / Matrícula Total,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE MAGALLANES,N° Volumenes / Matrícula Total,0
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS RÍOS,N° Volumenes / Matrícula Total,0
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS LAGOS,N° Volumenes / Matrícula Total,0
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LA ARAUCANÍA,N° Volumenes / Matrícula Total,0
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE COQUIMBO,N° Volumenes / Matrícula Total,0.107368421
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE ANTOFAGASTA,N° Volumenes / Matrícula Total,
(g) C.F.T.  Estatales,C.F.T. ESTATAL  METROPOLITANO,Matrícula Total / Mts2 Salas de Estudio ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DEL MAULE,Matrícula Total / Mts2 Salas de Estudio ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE VALPARAÍSO,Matrícula Total / Mts2 Salas de Estudio ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE TARAPACÁ,Matrícula Total / Mts2 Salas de Estudio ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE MAGALLANES,Matrícula Total / Mts2 Salas de Estudio ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS RÍOS,Matrícula Total / Mts2 Salas de Estudio ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS LAGOS,Matrícula Total / Mts2 Salas de Estudio ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LA ARAUCANÍA,Matrícula Total / Mts2 Salas de Estudio ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE COQUIMBO,Matrícula Total / Mts2 Salas de Estudio ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE ANTOFAGASTA,Matrícula Total / Mts2 Salas de Estudio ,
(g) C.F.T.  Estatales,C.F.T. ESTATAL  METROPOLITANO,Matrícula Total/ Mts2 contruidos Bibliotecas,0.41
(g) C.F.T.  Estatales,C.F.T. ESTATAL DEL MAULE,Matrícula Total/ Mts2 contruidos Bibliotecas,12.523809524
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE VALPARAÍSO,Matrícula Total/ Mts2 contruidos Bibliotecas,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE TARAPACÁ,Matrícula Total/ Mts2 contruidos Bibliotecas,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE MAGALLANES,Matrícula Total/ Mts2 contruidos Bibliotecas,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS RÍOS,Matrícula Total/ Mts2 contruidos Bibliotecas,2.869565217
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS LAGOS,Matrícula Total/ Mts2 contruidos Bibliotecas,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LA ARAUCANÍA,Matrícula Total/ Mts2 contruidos Bibliotecas,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE COQUIMBO,Matrícula Total/ Mts2 contruidos Bibliotecas,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE ANTOFAGASTA,Matrícula Total/ Mts2 contruidos Bibliotecas,
